unique_id,country,language,degree_major,degree_year,age,gender,spld,stars_test_1,stars_int_1,stars_int_2,stars_int_3,stars_test_3,stars_int_5,stars_test_4,stars_int_6,stars_test_6,stars_help_2,stars_help_3,stars_int_11,stars_test_8,stars_help_4
a5f14782,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,2,5,1,5,3,5,2,1,2,3,1
a627f3cf,Germany,Non-English,Education,1st Year,18-21,Female/Woman,"Dyslexia, ADHD/ADD, Dysgraphia/Dysorthography",5,1,2,1,5,1,5,1,5,2,1,1,5,1
a6a8490b,Germany,Non-English,Social Sciences,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,1,1,1,4,1,4,1,4,2,1,1,1,1
aba865c4,Germany,Non-English,Psychology,1st Year,22-25,Female/Woman,I do not have an SpLD,3,1,1,1,4,1,4,1,4,3,2,1,1,1
abcdc9ad,Germany,Non-English,Social Sciences,1st Year,18-21,Female/Woman,Other - Redacted,3,4,2,1,5,1,5,3,5,2,2,2,2,2
acfa8477,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,5,5,4,4,5,2,5,5,5,1,1,4,1,1
ad64f783,Germany,Non-English,Psychology,3rd Year,22-25,Male/Man,I do not have an SpLD,2,3,1,1,5,1,4,3,5,1,1,2,3,1
af8937f5,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,1,1,5,1,5,1,5,2,1,1,3,2
afc8fa91,Germany,Non-English,Psychology,2nd Year,22-25,Male/Man,I do not have an SpLD,4,4,3,3,4,1,4,2,5,3,3,4,1,2
afd9c945,Germany,Non-English,Psychology,2nd Year,18-21,Female/Woman,"Dyslexia, Dysgraphia/Dysorthography",3,2,3,2,4,2,4,3,5,4,1,1,3,1
b11f8d84,Germany,Non-English,Psychology,1st Year,22-25,Female/Woman,I do not have an SpLD,2,1,1,1,5,1,5,2,5,1,1,1,1,1
b1df8a11,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,4,2,5,1,5,2,4,2,1,2,1,1
b260d0bc,Germany,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,1,5,1,5,3,5,1,1,2,3,1
b2bbf983,Germany,Non-English,Psychology,1st Year,22-25,Female/Woman,I do not have an SpLD,5,3,3,1,5,1,2,3,5,2,2,3,4,2
b2d7af52,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,5,5,2,4,3,5,3,2,5,3,3
b352a9dd,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,4,1,4,1,4,4,4,1,1,2,1,1
b6943ba0,Germany,Non-English,Education,1st Year,18-21,Female/Woman,NA,4,2,2,1,5,1,4,2,2,2,1,1,2,1
b966cb75,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,1,1,5,1,5,1,4,1,1,1,1,1
b9af6baf,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,1,1,1,1,3,1,2,1,3,2,1,1,1,1
bddf9c0f,Germany,Non-English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,1,1,1,1,3,1,2,1,2,1,1,1,1,1
bf0c6d08,Germany,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,2,4,2,4,2,4,4,1,3,2,1
bf1d0bb3,Germany,Non-English,Psychology,1st Year,22-25,Female/Woman,I do not have an SpLD,4,4,4,1,5,1,5,4,5,3,2,1,4,1
bf7264bc,Germany,Non-English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,3,1,3,1,3,1,1,1,1,1
c08a18f0,Germany,Non-English,Psychology,2nd Year,22-25,Female/Woman,I do not have an SpLD,2,1,1,1,4,1,1,1,5,3,1,1,2,1
c145743f,Germany,Non-English,Psychology,3rd Year,22-25,Male/Man,I do not have an SpLD,3,2,2,2,3,1,3,2,3,4,3,2,2,2
c215c1cd,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,Dyscalculia,3,2,3,1,5,1,3,2,3,1,1,2,1,1
c4b62f06,Germany,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,4,1,4,2,4,1,1,1,1,1
c7f16ffa,Germany,Non-English,Psychology,2nd Year,22-25,Female/Woman,NA,4,3,3,2,5,2,5,4,5,5,3,3,5,3
cb3ac47f,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,1,5,1,4,3,5,1,1,3,1,1
cf3c753c,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,3,5,3,4,4,5,5,3,4,2,3
cffb6d35,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,3,1,1,3,2,3,2,2,1,2
d3df3555,Germany,Non-English,Education,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,2,1,3,1,4,1,3,1,1,1,1,1
d4ff3f88,Germany,Non-English,Education,3rd Year,22-25,Female/Woman,I do not have an SpLD,3,3,3,2,3,2,3,2,3,3,2,2,2,2
d5aff359,Germany,Non-English,Psychology,2nd Year,18-21,Female/Woman,Dyscalculia,3,4,3,3,3,2,2,3,3,2,3,4,1,2
d5fa361a,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,2,3,1,3,2,3,2,3,2,2,1
d7ffb13c,Germany,Non-English,Social Sciences,1st Year,22-25,Female/Woman,I do not have an SpLD,5,3,3,1,5,1,5,3,5,1,1,2,1,1
da0d82c7,Germany,Non-English,Education,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,2,2,1,5,1,5,2,5,2,2,2,1,2
db0bdf23,Germany,Non-English,Psychology,1st Year,22-25,Female/Woman,Dysgraphia/Dysorthography,4,2,3,1,3,1,3,2,3,2,2,1,1,2
dbb2b1a8,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,2,5,1,5,2,5,5,3,4,1,3
dca29ca7,Germany,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,4,4,2,4,1,5,2,5,3,1,5,1,2
dccb0c72,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,5,1,5,2,4,2,1,1,1,1
df5bcf4c,Germany,Non-English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,2,1,2,1,2,1,2,1,1,1,1,1
dff9f5f3,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,1,4,1,4,3,4,2,2,3,3,2
f03fb3a3,Germany,Non-English,Education,3rd Year,22-25,Female/Woman,I do not have an SpLD,4,2,3,2,5,1,5,4,5,5,4,2,2,4
f04ff9bc,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,4,4,4,5,1,5,4,5,3,3,4,4,1
f5073694,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,4,5,1,4,4,5,4,4,4,4,2
f73fb3c7,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,4,5,4,5,4,5,4,2,4,1,2
f7d0b5dc,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,3,2,4,2,4,3,4,3,2,2,3,1
f87fb4af,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,1,1,4,1,4,1,4,1,1,2,3,1
fa00fd4f,Germany,Non-English,Education,2nd Year,18-21,Female/Woman,Dyscalculia,4,5,3,3,5,1,5,5,5,5,3,3,3,1
fa2b431a,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,3,5,2,5,4,5,4,3,3,4,3
fa8b1f1b,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,1,3,1,3,3,3,1,1,2,2,1
faf55d8f,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,5,3,4,1,5,2,5,4,5,3,2,2,4,2
fb2a78a6,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,1,2,1,1,5,1,4,2,4,3,3,1,1,1
fd429b1d,Germany,Non-English,Psychology,2nd Year,22-25,Male/Man,I do not have an SpLD,1,1,1,1,3,1,2,1,2,2,2,1,1,1
fd599022,Germany,Non-English,Psychology,2nd Year,22-25,Male/Man,I do not have an SpLD,1,1,2,1,1,1,1,2,1,2,1,1,1,1
ff094b71,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,4,1,5,3,4,1,1,1,3,1
ff19b7b6,Germany,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,1,5,1,5,2,5,4,3,2,2,2
ff5f3f2f,Germany,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,5,1,1,1,5,1,5,2,5,1,1,3,1,1
ff8f4334,Germany,Non-English,Psychology,1st Year,18-21,Female/Woman,ADHD/ADD,5,3,3,2,5,1,5,3,5,2,1,5,4,1
02d0c4a2,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,1,1,1,4,1,4,2,1,2,2,1,5,1
056a3b2d,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,5,2,2,3,5,2,5,3,4,4,4,2,5,3
0586d7d0,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,5,2,5,2,3,1,2,2,2,1
064df338,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,1,1,2,2,1,5,1,3,1,1,1,3,1
070d2c57,Spain,English,Business & Finance,2nd Year,NA,Female/Woman,ADHD/ADD,2,2,2,3,2,3,2,2,2,2,2,2,2,2
08bd057b,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,1,5,1,5,2,5,2,2,3,3,2
0d0f3845,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,2,2,5,3,5,2,4,2,3,3,4,1
0d3cf1b9,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,4,4,2,1,2,1,4,2,3,2,2,3,5,3
0db5c46a,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,3,2,2,5,4,4,3,5,3,3,4,4,2
0ff05a88,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,5,3,4,2,5,2,5,3,5,2,2,3,4,2
10a0154f,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,2,3,1,3,2,3,2,3,2,1,1,2,1
162317fb,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,2,2,2,2,3,2,1,2,2,1,2,1,1
169dcc69,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,2,1,2,1,4,2,3,1,2,2,3,1
1c62aff2,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,2,1,4,1,5,1,4,3,2,1,4,3
1cff3b46,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,2,2,3,2,2,2,3,2,2,2,2,2
1dacf196,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,4,4,3,2,2,2,3,2,3,5,2,3,4
206a46af,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,1,1,1,3,1,2,2,3,2,2,2,1,2
20b1418b,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,2,1,2,1,4,1,4,1,3,3,3,1,4,1
22847d19,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,1,1,2,1,2,2,1,2,1,1,1,2,1
25ddf645,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,4,1,2,1,5,1,5,2,5,2,2,2,4,1
316620a0,Spain,English,Business & Finance,2nd Year,NA,Male/Man,I do not have an SpLD,3,2,3,2,4,2,4,2,4,2,3,2,4,2
33003775,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,2,1,1,3,1,3,2,2,2,1,1,3,2
34f29d70,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,1,1,1,5,1,5,1,5,4,2,1,3,4
35af2004,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,2,1,2,1,1,3,1,2,2,2,3,1
3a15c448,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,2,3,4,3,2,3,1,1,4,4,1
3f93f3f5,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,2,2,2,1,1,1,3,4,2,2,2,5
40892bff,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,2,2,2,3,1,2,3,4,3,3,2,4,1
436f920b,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,2,3,1,5,2,5,2,5,1,1,2,1,1
444f1508,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,1,4,5,4,5,3,5,1,2,4,3,2
44a1cf31,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,ADHD/ADD,1,1,1,1,2,1,2,1,2,1,1,1,2,1
4658b724,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,2,1,2,1,1,2,3,1,3,1
46f7b40a,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,2,1,5,1,5,1,2,2,2,1,2,2
49836b59,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,3,3,2,2,2,2,2,4,2,2,2,3
4a8bfb88,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,5,4,2,1,5,1,5,2,5,2,4,3,5,2
4af74679,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,4,1,3,1,2,2,1,1,3,1
4b2a5139,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,5,3,4,2,5,1,4,4,1,2
4bb79bf5,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,3,1,3,4,3,3,2,1,1,1,4,1
4d966dad,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,3,1,4,1,3,2,3,1,2,1,3,1
4f621487,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,2,3,3,4,2,1,3,3,2,4,3
51aa969a,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,1,1,3,1,4,1,3,1,1,1,3,1
53160863,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,2,4,3,4,4,2,4,2,3,4,3,3
5a1b7551,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,4,1,1,1,5,1,4,3,4,1,2,1,1,1
5c7f96d0,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,3,5,2,4,3,5,3,2,3,3,2
5f42af49,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,3,2,2,2,2,2,2,2,2,2,2
5f84f47f,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,1,1,1,5,1,5,1,5,2,1,1,4,1
5fd5a64c,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,5,2,4,3,3,1,4,3,4,4,5,3,3,3
60f8219b,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,2,2,2,2,2,4,2,3,3,4,2,4,3
624295d0,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,4,5,4,2,2,4,3,4,4,2
68f268bf,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,1,2,1,4,1,4,2,4,2,2,2,2,2
69d716db,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,3,1,5,1,2,2,2,1,1,2,2,1
69ff70f6,Spain,English,Business & Finance,1st Year,18-21,NA,ADHD/ADD,3,1,3,2,3,2,2,1,4,2,2,2,4,2
6cf36556,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,1,1,4,1,4,2,5,1,1,2,5,2
6cff1dcf,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,3,3,5,4,4,2,4,2,5,2
7bd197d1,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,3,1,3,1,3,1,1,1,4,1
7f5c31a6,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,1,2,1,3,1,2,1,3,1,1,1,1,1
7f5fdcbb,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,1,2,1,5,1,5,2,5,4,3,2,5,1
7f994461,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,4,3,4,4,5,3,5,4,4,4,5,4
809fff8f,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,2,2,1,4,1,4,2,4,1,1,2,4,1
8327b974,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,Dyslexia,1,1,1,1,3,1,3,2,4,2,1,2,2,2
849118d4,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,2,2,1,2,5,2,5,1,4,1,2,2,4,1
85fd5b13,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,2,4,3,5,2,5,2,2,3,4,1
882584b2,Spain,English,Business & Finance,1st Year,18-21,Male/Man,ADHD/ADD,3,2,1,1,3,2,1,3,3,3,2,3,4,3
888673c8,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,2,1,3,1,5,2,4,1,1,1,1,1
8ab38c80,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,2,4,3,3,1,4,1,2,3,3,1
8c27c339,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,1,1,3,1,5,1,5,3,5,1,2,2
8cc3cf59,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,1,1,2,2,2,2,2,2,2,2,2,1,1,1
90faf506,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,5,4,5,2,5,4,3,4,3,4
94a2df3d,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,1,2,2,5,2,5,2,5,5,4,3,5,3
9530a30d,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,3,1,3,1,3,1,1,1,2,2
9552f575,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,4,2,4,2,3,1,1,1,2,1
980c7d84,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,4,2,2,1,5,1,5,2,5,2,2,1,3,2
98839f69,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,4,1,4,1,3,1,1,1,3,1
98d1f183,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,1,1,1,1,3,1,3,2,3,1,2,1
9ac1ac6f,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,5,4,4,3,5,4,5,4,5,3,2,4,5,2
9cb231cf,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,1,1,1,5,1,4,3,4,1,1,1,2,1
9ff3fd9d,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,4,1,3,1,4,1,1,1,4,1
9fff2a93,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,1,2,3,1,3,1,2,1,2,2,1,1
a1924f79,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,2,2,1,1,2,1,1,1,2,1
a48fa3fd,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,2,2,1,4,3,3,2,2,2,1,2,2,1
a6f57c8c,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,2,3,2,3,4,2,4,2,2,3,2,3,4,2
ac4cfad4,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,4,1,1,1,3,1,5,1,5,3,2,1,1,1
acf125bf,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,3,1,1,1,2,1,1,1,1,2
af3b8a6b,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,4,3,4,3,3,4,3,3,4,3,4
af3bdf6f,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,1,1,4,1,4,1,4,2,1,1,3,2
b2081a3c,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,2,5,4,5,2,4,3,2,3,3,2
b4f5fcf1,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,5,1,2,1,5,1,5,5,5,4,3,5,5,3
b82f4f0f,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,1,1,1,5,1,5,1,5,2,1,2,1,1
b9972b66,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,2,2,2,5,2,5,2,5,2,3,2,2,3
bab8053b,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,3,4,2,4,2,4,1,2,2,2,1
bbfb4345,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,2,2,1,1,3,1,3,1,2,1,1,2,4,2
c4bcf61c,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,4,2,4,2,4,3,3,2,3,3
c55fc056,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,1,1,1,2,1,3,1,4,2,1,2,3,1
c74bd63c,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,2,1,2,1,2,1,2,1,1,1,2,1
c78728b0,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,1,1,2,1,3,1,3,2,1,1,2,2
c9391acd,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,1,4,1,2,1,3,1,2,3,3,1,2,1
ccbc0d90,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,2,2,3,3,3,3,3,2,3,2,4,2
cd114651,Spain,English,Business & Finance,1st Year,NA,Female/Woman,I do not have an SpLD,4,3,3,2,4,2,4,3,4,2,3,3,4,3
cf4c6f01,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,NA,3,1,1,1,3,1,3,1,4,1,1,2,2,1
d26bb24c,Spain,English,Business & Finance,1st Year,18-21,Male/Man,NA,2,1,1,2,3,1,3,1,3,1,3,2,1,2
d5729285,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,4,1,2,1,4,2,4,2,5,3,4,2,3,2
d752b059,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,2,1,3,2,4,2,3,2,2,2,3,2
d77f71f1,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,4,5,2,5,4,5,2,3,4,5,2
dd3f20b0,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,4,1,3,3,3,3,5,2,2,4,3,3
dda0959a,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,5,2,4,2,5,2,5,4,5,4,4,3,5,3
f00df726,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,5,2,1,1,4,3,5,1,4,3,3,1,4,1
f09a8ccc,Spain,English,Business & Finance,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,3,4,4,5,5,1,4,2,5,3,5,3
f10751df,Spain,English,Business & Finance,1st Year,18-21,Male/Man,NA,2,NA,1,1,2,1,2,2,2,2,3,2,1,2
f1777c16,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,2,1,4,1,4,3,3,2,1,1,1,1
f31ff609,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,1,2,2,3,1,3,2,3,1,2,2,1,2
f5744caa,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,4,3,4,1,3,2,3,3,3,2
f5db46a5,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,2,1,3,2,1,2,2,2,2,2,2,3,2
f70d2100,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,4,2,3,3,5,4,4,2,1,1,1,2,5,2
f7a52c3c,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,3,3,4,3,4,2,3,3,3,2,4,1
f821fafd,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,I do not have an SpLD,5,3,3,3,5,4,5,3,5,2,2,3,3,2
fa9f59b5,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,1,5,3,5,3,5,1,1,3,4,1
fca992cc,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,1,2,1,5,1,3,2,3,2,1,1,4,2
fd29f04d,Spain,English,Business & Finance,1st Year,18-21,Male/Man,I do not have an SpLD,2,2,3,2,4,2,4,3,4,3,3,2,3,2
ff4d0067,Spain,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,1,1,5,1,5,1,3,2,1,1,3,2
ffffbfa3,Spain,English,Business & Finance,2nd Year,18-21,Male/Man,Dyslexia,4,1,2,1,5,1,5,1,4,5,5,1,1,5
066ba27a,Estonia,Non-English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,3,1,3,4,1,3,2,4,3,2,3,4,2
08233d13,Estonia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,5,3,5,2,5,1,1,2,2,2
0bd04b70,Estonia,Non-English,Psychology,1st Year,26+,Male/Man,I do not have an SpLD,4,1,1,1,5,1,3,1,2,2,1,1,3,1
12d8978c,Estonia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,2,5,1,4,2,3,5,4,2,5,3
183374cb,Estonia,Non-English,Psychology,2nd Year,26+,Male/Man,I do not have an SpLD,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19fcdfba,Estonia,Non-English,Education,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,4,3,4,5,1,5,5,5,5,5,4,3,5
1a18b114,Estonia,Non-English,Psychology,4th Year,22-25,Female/Woman,NA,5,4,3,2,5,3,5,3,4,3,3,4,5,2
2637f4fb,Estonia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,3,2,3,2,1,1,1,1,2,2,2,2,1
27ff1916,Estonia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,4,3,3,2,2,3,3,2,2,2
